time,P,G(i),H_sun,T2m,WS10m,Int
20050119:1311,1310.2,161.22,11.13,2.21,4.62,0.0
20050119:1411,33.1,12.3,5.88,1.88,3.72,0.0
20050119:1511,0.0,0.0,0.0,1.5,3.59,0.0
20050119:1611,0.0,0.0,0.0,1.42,3.72,0.0
20050119:1711,0.0,0.0,0.0,1.05,3.79,0.0
20050119:1811,0.0,0.0,0.0,0.44,3.86,0.0
20050119:1911,0.0,0.0,0.0,0.16,4.07,0.0
20050119:2011,0.0,0.0,0.0,0.17,4.21,0.0
20050119:2111,0.0,0.0,0.0,0.32,4.48,0.0
20050119:2211,0.0,0.0,0.0,0.18,4.62,0.0
20050119:2311,0.0,0.0,0.0,0.11,4.83,0.0
20050120:0011,0.0,0.0,0.0,0.19,5.03,0.0
20050120:0111,0.0,0.0,0.0,0.45,5.1,0.0
20050120:0211,0.0,0.0,0.0,0.52,5.03,0.0
20050120:0311,0.0,0.0,0.0,0.48,5.17,0.0
20050120:0411,0.0,0.0,0.0,0.47,5.59,0.0
20050120:0511,0.0,0.0,0.0,0.48,6.21,0.0
20050120:0611,0.0,0.0,0.0,0.39,6.83,0.0
20050120:0711,0.0,0.0,0.0,0.67,7.86,0.0
20050120:0811,1411.8,172.51,7.07,0.81,6.62,0.0
20050120:0911,81.2,19.87,12.05,1.46,5.59,0.0
20050120:1011,282.3,46.35,15.15,2.41,5.52,0.0
20050120:1111,162.1,31.22,16.09,3.12,5.52,0.0
20050120:1211,86.6,20.81,14.79,3.66,6.83,0.0
20050120:1311,55.5,16.08,11.36,3.74,6.83,0.0
20050120:1411,954.6,124.5,6.1,3.83,6.9,0.0
20050120:1511,0.0,0.0,0.0,3.79,7.38,0.0
20050120:1611,0.0,0.0,0.0,3.31,7.1,0.0
20050120:1711,0.0,0.0,0.0,3.21,7.1,0.0
20050120:1811,0.0,0.0,0.0,3.14,6.83,0.0
20050120:1911,0.0,0.0,0.0,2.88,6.62,0.0
20050120:2011,0.0,0.0,0.0,2.84,6.62,0.0
20050120:2111,0.0,0.0,0.0,2.87,6.62,0.0
20050120:2211,0.0,0.0,0.0,2.76,6.69,0.0
20050120:2311,0.0,0.0,0.0,2.79,7.38,0.0
20050121:0011,0.0,0.0,0.0,2.18,7.72,0.0
20050121:0111,0.0,0.0,0.0,2.03,7.38,0.0
20050121:0211,0.0,0.0,0.0,2.09,7.45,0.0
20050121:0311,0.0,0.0,0.0,1.47,7.45,0.0
20050121:0411,0.0,0.0,0.0,1.14,7.31,0.0
20050121:0511,0.0,0.0,0.0,1.03,6.83,0.0
20050121:0611,0.0,0.0,0.0,0.92,6.76,0.0
20050121:0711,0.0,0.0,0.0,0.77,6.76,0.0
20050121:0811,38.9,13.24,7.24,0.77,6.83,0.0
20050121:0911,50.4,15.14,12.24,1.12,7.03,0.0
20050121:1011,1864.3,219.02,15.36,1.54,6.41,0.0
20050121:1111,466.5,68.11,16.31,1.81,5.45,0.0
20050121:1211,1664.2,198.72,15.02,2.05,5.59,0.0
20050121:1311,56.0,16.08,11.59,2.0,5.66,0.0
20050121:1411,17.6,9.46,6.33,1.9,7.31,0.0
20050121:1511,0.0,0.0,0.0,1.27,7.31,0.0
20050121:1611,0.0,0.0,0.0,1.03,6.48,0.0
20050121:1711,0.0,0.0,0.0,0.73,6.07,0.0
20050121:1811,0.0,0.0,0.0,0.38,5.59,0.0
20050121:1911,0.0,0.0,0.0,0.34,6.07,0.0
20050121:2011,0.0,0.0,0.0,0.39,6.14,0.0
20050121:2111,0.0,0.0,0.0,0.25,5.72,0.0
20050121:2211,0.0,0.0,0.0,0.28,5.79,0.0
20050121:2311,0.0,0.0,0.0,0.12,5.38,0.0
20050122:0011,0.0,0.0,0.0,0.01,5.17,0.0
20050122:0111,0.0,0.0,0.0,-0.08,4.97,0.0
20050122:0211,0.0,0.0,0.0,-0.18,4.34,0.0
20050122:0311,0.0,0.0,0.0,-0.49,3.72,0.0
20050122:0411,0.0,0.0,0.0,-0.83,3.17,0.0
20050122:0511,0.0,0.0,0.0,-1.08,3.17,0.0
20050122:0611,0.0,0.0,0.0,-1.18,3.31,0.0
20050122:0711,0.0,0.0,0.0,-1.47,3.38,0.0
20050122:0811,63.2,17.03,7.42,-0.89,3.72,0.0
20050122:0911,88.6,20.81,12.44,-0.42,4.48,0.0
20050122:1011,554.9,77.73,15.57,0.3,5.66,0.0
20050122:1111,178.9,33.11,16.54,0.58,5.52,0.0
20050122:1211,178.8,33.11,15.25,0.66,5.52,0.0
20050122:1311,186.1,34.06,11.82,0.69,5.03,0.0
20050122:1411,17.8,9.46,6.56,0.46,4.83,0.0
20050122:1511,0.0,0.0,0.0,0.17,4.48,0.0
20050122:1611,0.0,0.0,0.0,-0.27,4.07,0.0
20050122:1711,0.0,0.0,0.0,-0.63,3.86,0.0
20050122:1811,0.0,0.0,0.0,-0.85,3.59,0.0
20050122:1911,0.0,0.0,0.0,-1.15,3.52,0.0
20050122:2011,0.0,0.0,0.0,-1.28,3.38,0.0
20050122:2111,0.0,0.0,0.0,-1.0,3.52,0.0
20050122:2211,0.0,0.0,0.0,-0.76,3.52,0.0
20050122:2311,0.0,0.0,0.0,-0.82,3.45,0.0
20050123:0011,0.0,0.0,0.0,-0.93,3.38,0.0
20050123:0111,0.0,0.0,0.0,-1.21,3.31,0.0
20050123:0211,0.0,0.0,0.0,-1.59,3.31,0.0
20050123:0311,0.0,0.0,0.0,-1.66,3.52,0.0
20050123:0411,0.0,0.0,0.0,-1.61,3.66,0.0
20050123:0511,0.0,0.0,0.0,-1.71,3.66,0.0
20050123:0611,0.0,0.0,0.0,-1.7,3.79,0.0
20050123:0711,0.0,0.0,0.0,-1.99,3.79,0.0
20050123:0811,1422.7,172.39,7.61,-1.52,4.0,0.0
20050123:0911,82.2,19.87,12.64,-0.7,4.0,0.0
20050123:1011,1853.9,217.45,15.79,0.34,4.69,0.0
20050123:1111,323.5,51.08,16.77,0.93,4.9,0.0
20050123:1211,292.5,47.3,15.49,0.65,4.62,0.0
20050123:1311,597.7,82.63,12.06,0.39,4.14,0.0
20050123:1411,309.6,49.28,6.8,-0.08,3.45,0.0
20050123:1511,0.0,0.0,0.0,-0.89,3.03,0.0
20050123:1611,0.0,0.0,0.0,-1.38,2.9,0.0
20050123:1711,0.0,0.0,0.0,-1.62,3.1,0.0
20050123:1811,0.0,0.0,0.0,-2.04,2.9,0.0
20050123:1911,0.0,0.0,0.0,-1.9,3.31,0.0
20050123:2011,0.0,0.0,0.0,-2.17,2.83,0.0
20050123:2111,0.0,0.0,0.0,-2.55,2.07,0.0
20050123:2211,0.0,0.0,0.0,-2.94,1.52,0.0
20050123:2311,0.0,0.0,0.0,-3.17,1.1,0.0
20050124:0011,0.0,0.0,0.0,-2.11,0.55,0.0
20050124:0111,0.0,0.0,0.0,-2.16,0.48,0.0
20050124:0211,0.0,0.0,0.0,-3.98,1.38,0.0
20050124:0311,0.0,0.0,0.0,-4.34,1.93,0.0
20050124:0411,0.0,0.0,0.0,-3.93,2.21,0.0
20050124:0511,0.0,0.0,0.0,-4.12,2.34,0.0
20050124:0611,0.0,0.0,0.0,-4.44,2.41,0.0
20050124:0711,0.0,0.0,0.0,-4.9,2.28,0.0
20050124:0811,1983.4,230.44,7.8,-5.2,2.07,0.0
20050124:0911,214.0,36.89,12.85,-4.88,1.93,0.0
20050124:1011,1283.7,155.07,16.02,-3.74,2.14,0.0
20050124:1111,102.7,22.7,17.01,-1.89,2.62,0.0
20050124:1211,240.3,40.68,15.73,-0.94,2.97,0.0
20050124:1311,209.5,36.89,12.31,-0.57,2.97,0.0
20050124:1411,497.2,71.19,7.04,-0.72,2.41,0.0
20050124:1511,0.0,0.0,0.0,-1.15,2.34,0.0
20050124:1611,0.0,0.0,0.0,-1.83,2.28,0.0
20050124:1711,0.0,0.0,0.0,-2.13,2.21,0.0
20050124:1811,0.0,0.0,0.0,-2.5,2.28,0.0
20050124:1911,0.0,0.0,0.0,-2.66,2.34,0.0
20050124:2011,0.0,0.0,0.0,-2.48,2.41,0.0
20050124:2111,0.0,0.0,0.0,-2.48,2.28,0.0
20050124:2211,0.0,0.0,0.0,-2.73,2.21,0.0
20050124:2311,0.0,0.0,0.0,-3.0,2.21,0.0
20050125:0011,0.0,0.0,0.0,-3.3,2.28,0.0
20050125:0111,0.0,0.0,0.0,-3.51,2.28,0.0
20050125:0211,0.0,0.0,0.0,-3.74,2.28,0.0
20050125:0311,0.0,0.0,0.0,-3.85,2.34,0.0
20050125:0411,0.0,0.0,0.0,-4.07,2.34,0.0
20050125:0511,0.0,0.0,0.0,-4.54,2.41,0.0
20050125:0611,0.0,0.0,0.0,-4.92,2.48,0.0
20050125:0711,0.0,0.0,0.0,-7.21,2.48,0.0
20050125:0811,1816.9,210.21,7.99,-7.49,2.48,0.0
20050125:0911,1294.0,153.96,13.07,-6.76,2.34,0.0
20050125:1011,3454.5,381.98,16.25,-5.42,2.55,0.0
20050125:1111,438.0,63.38,17.26,-4.27,3.1,0.0
20050125:1211,160.5,30.27,15.98,-3.7,3.17,0.0
20050125:1311,160.2,30.27,12.56,-3.34,3.31,0.0
20050125:1411,1554.1,185.87,7.29,-3.3,3.17,0.0
20050125:1511,0.0,2.72,0.56,-3.47,3.17,0.0
20050125:1611,0.0,0.0,0.0,-3.88,3.31,0.0
20050125:1711,0.0,0.0,0.0,-4.06,3.45,0.0
20050125:1811,0.0,0.0,0.0,-3.89,3.66,0.0
20050125:1911,0.0,0.0,0.0,-5.25,3.38,0.0
20050125:2011,0.0,0.0,0.0,-5.82,3.31,0.0
20050125:2111,0.0,0.0,0.0,-6.46,3.17,0.0
20050125:2211,0.0,0.0,0.0,-7.03,3.03,0.0
20050125:2311,0.0,0.0,0.0,-7.67,2.97,0.0
20050126:0011,0.0,0.0,0.0,-8.07,2.97,0.0
20050126:0111,0.0,0.0,0.0,-8.14,2.9,0.0
20050126:0211,0.0,0.0,0.0,-8.18,2.9,0.0
20050126:0311,0.0,0.0,0.0,-8.17,2.9,0.0
20050126:0411,0.0,0.0,0.0,-7.87,2.9,0.0
20050126:0511,0.0,0.0,0.0,-7.75,2.9,0.0
20050126:0611,0.0,0.0,0.0,-7.63,2.9,0.0
20050126:0711,0.0,0.0,0.0,-7.26,2.62,0.0
20050126:0811,1502.4,177.22,8.2,-6.92,2.69,0.0
20050126:0911,900.2,112.86,13.29,-6.36,2.69,0.0
20050126:1011,1736.3,200.49,16.49,-5.7,3.52,0.0
20050126:1111,1393.6,165.5,17.51,-5.22,3.59,0.0
20050126:1211,1244.0,150.06,16.24,-4.92,3.52,0.0
20050126:1311,125.3,25.54,12.81,-4.74,3.59,0.0
20050126:1411,154.0,29.33,7.54,-4.67,3.52,0.0
20050126:1511,0.0,2.72,0.8,-4.87,2.76,0.0
20050126:1611,0.0,0.0,0.0,-5.23,2.69,0.0
20050126:1711,0.0,0.0,0.0,-5.67,2.69,0.0
20050126:1811,0.0,0.0,0.0,-5.88,2.83,0.0
20050126:1911,0.0,0.0,0.0,-6.21,2.34,0.0
20050126:2011,0.0,0.0,0.0,-6.41,2.28,0.0
20050126:2111,0.0,0.0,0.0,-6.77,2.07,0.0
20050126:2211,0.0,0.0,0.0,-6.81,2.0,0.0
20050126:2311,0.0,0.0,0.0,-6.83,2.07,0.0
20050127:0011,0.0,0.0,0.0,-7.32,2.21,0.0
20050127:0111,0.0,0.0,0.0,-7.57,2.14,0.0
20050127:0211,0.0,0.0,0.0,-7.99,2.07,0.0
20050127:0311,0.0,0.0,0.0,-9.01,1.66,0.0
20050127:0411,0.0,0.0,0.0,-9.41,1.38,0.0
20050127:0511,0.0,0.0,0.0,-9.38,1.24,0.0
20050127:0611,0.0,0.0,0.0,-11.02,1.24,0.0
20050127:0711,0.0,0.0,0.0,-11.49,1.66,0.0
20050127:0811,908.8,112.58,8.41,-10.87,1.52,0.0
20050127:0911,53.4,15.14,13.52,-8.49,1.52,0.0
20050127:1011,1071.5,131.52,16.73,-6.19,1.86,0.0
20050127:1111,176.6,32.16,17.76,-5.24,2.41,0.0
20050127:1211,176.1,32.16,16.5,-4.57,2.9,0.0
20050127:1311,228.5,38.79,13.07,-4.02,2.69,0.0
20050127:1411,28.8,11.35,7.79,-3.68,2.41,0.0
20050127:1511,0.0,2.72,1.05,-3.99,1.31,0.0
20050127:1611,0.0,0.0,0.0,-4.53,1.1,0.0
20050127:1711,0.0,0.0,0.0,-5.56,1.03,0.0
20050127:1811,0.0,0.0,0.0,-5.4,0.83,0.0
20050127:1911,0.0,0.0,0.0,-7.46,1.24,0.0
20050127:2011,0.0,0.0,0.0,-6.96,0.76,0.0
20050127:2111,0.0,0.0,0.0,-7.61,0.41,0.0
20050127:2211,0.0,0.0,0.0,-9.15,0.21,0.0
20050127:2311,0.0,0.0,0.0,-12.35,1.17,0.0
20050128:0011,0.0,0.0,0.0,-12.01,1.38,0.0
20050128:0111,0.0,0.0,0.0,-10.54,1.24,0.0
20050128:0211,0.0,0.0,0.0,-9.7,1.24,0.0
20050128:0311,0.0,0.0,0.0,-8.65,1.1,0.0
20050128:0411,0.0,0.0,0.0,-8.12,1.03,0.0
20050128:0511,0.0,0.0,0.0,-8.08,1.03,0.0
20050128:0611,0.0,0.0,0.0,-8.24,0.97,0.0
20050128:0711,0.0,0.0,0.0,-7.96,1.17,0.0
20050128:0811,491.5,68.53,8.62,-8.07,0.97,0.0
20050128:0911,569.1,77.12,13.75,-7.88,0.69,0.0
20050128:1011,311.7,48.24,16.98,-7.45,0.55,0.0
20050128:1111,319.0,49.19,18.02,-7.02,0.41,0.0
20050128:1211,342.4,52.03,16.77,-6.46,0.34,0.0
20050128:1311,177.1,32.16,13.34,-6.06,0.28,0.0
20050128:1411,65.0,17.03,8.05,-5.89,0.41,0.0
20050128:1511,0.0,3.62,1.29,-6.11,0.55,0.0
20050128:1611,0.0,0.0,0.0,-6.43,0.69,0.0
20050128:1711,0.0,0.0,0.0,-6.75,0.48,0.0
20050128:1811,0.0,0.0,0.0,-7.06,0.34,0.0
20050128:1911,0.0,0.0,0.0,-7.26,0.41,0.0
20050128:2011,0.0,0.0,0.0,-7.52,0.55,0.0
20050128:2111,0.0,0.0,0.0,-7.58,0.83,0.0
20050128:2211,0.0,0.0,0.0,-7.71,1.1,0.0
20050128:2311,0.0,0.0,0.0,-7.57,1.1,0.0
20050129:0011,0.0,0.0,0.0,-7.71,1.31,0.0
20050129:0111,0.0,0.0,0.0,-7.84,1.52,0.0
20050129:0211,0.0,0.0,0.0,-8.02,1.66,0.0
20050129:0311,0.0,0.0,0.0,-8.17,1.72,0.0
20050129:0411,0.0,0.0,0.0,-8.39,1.86,0.0
20050129:0511,0.0,0.0,0.0,-8.53,2.0,0.0
20050129:0611,0.0,0.0,0.0,-8.63,2.0,0.0
20050129:0711,0.0,0.0,0.0,-8.5,2.07,0.0
20050129:0811,127.3,25.54,8.85,-7.79,2.14,0.0
20050129:0911,630.0,83.91,13.99,-6.84,2.48,0.0
20050129:1011,1092.9,133.82,17.24,-5.82,2.76,0.0
20050129:1111,506.4,70.95,18.29,-4.94,3.03,0.0
20050129:1211,146.5,28.38,17.04,-4.33,3.38,0.0
20050129:1311,83.6,19.87,13.61,-3.83,3.38,0.0
20050129:1411,34.4,12.3,8.31,-3.69,3.24,0.0
20050129:1511,0.0,3.78,1.55,-3.71,2.83,0.0
20050129:1611,0.0,0.0,0.0,-4.04,2.55,0.0
20050129:1711,0.0,0.0,0.0,-4.64,2.62,0.0
20050129:1811,0.0,0.0,0.0,-4.82,2.76,0.0
20050129:1911,0.0,0.0,0.0,-5.05,2.97,0.0
20050129:2011,0.0,0.0,0.0,-5.16,3.1,0.0
20050129:2111,0.0,0.0,0.0,-5.2,3.17,0.0
20050129:2211,0.0,0.0,0.0,-5.08,3.17,0.0
20050129:2311,0.0,0.0,0.0,-4.94,3.17,0.0
20050130:0011,0.0,0.0,0.0,-4.88,3.03,0.0
20050130:0111,0.0,0.0,0.0,-4.49,2.69,0.0
20050130:0211,0.0,0.0,0.0,-4.09,2.48,0.0
20050130:0311,0.0,0.0,0.0,-3.61,2.41,0.0
20050130:0411,0.0,0.0,0.0,-3.3,2.41,0.0
20050130:0511,0.0,0.0,0.0,-3.19,2.34,0.0
20050130:0611,0.0,0.0,0.0,-3.37,2.48,0.0
20050130:0711,0.0,0.0,0.0,-3.66,2.97,0.0
20050130:0811,327.0,50.64,9.07,-3.62,3.03,0.0
20050130:0911,131.4,26.49,14.24,-3.33,3.66,0.0
20050130:1011,765.8,100.18,17.5,-2.8,3.93,0.0
20050130:1111,1676.4,197.35,18.56,-2.06,4.28,0.0
20050130:1211,856.8,110.7,17.31,-1.4,4.48,0.0
20050130:1311,697.2,93.28,13.88,-1.02,4.34,0.0
20050130:1411,39.3,13.24,8.57,-0.87,4.55,0.0
20050130:1511,0.0,3.78,1.8,-0.96,4.48,0.0
20050130:1611,0.0,0.0,0.0,-1.16,4.48,0.0
20050130:1711,0.0,0.0,0.0,-1.18,4.34,0.0
20050130:1811,0.0,0.0,0.0,-1.09,4.21,0.0
20050130:1911,0.0,0.0,0.0,-0.87,4.07,0.0
20050130:2011,0.0,0.0,0.0,-0.45,4.07,0.0
20050130:2111,0.0,0.0,0.0,0.09,4.07,0.0
20050130:2211,0.0,0.0,0.0,0.79,4.21,0.0
20050130:2311,0.0,0.0,0.0,1.49,4.76,0.0
20050131:0011,0.0,0.0,0.0,1.89,5.17,0.0
20050131:0111,0.0,0.0,0.0,1.96,5.38,0.0
20050131:0211,0.0,0.0,0.0,1.93,5.45,0.0
20050131:0311,0.0,0.0,0.0,2.0,5.79,0.0
20050131:0411,0.0,0.0,0.0,2.19,6.0,0.0
20050131:0511,0.0,0.0,0.0,2.42,6.07,0.0
20050131:0611,0.0,0.0,0.0,2.65,6.0,0.0
20050131:0711,0.0,0.0,0.0,2.96,5.93,0.0
20050131:0811,12.7,8.51,9.31,3.44,6.41,0.0
20050131:0911,168.7,32.16,14.49,3.8,6.83,0.0
20050131:1011,99.6,22.7,17.77,3.85,6.48,0.0
20050131:1111,119.8,25.54,18.84,3.74,6.48,0.0
20050131:1211,414.0,62.43,17.59,3.64,5.59,0.0
20050131:1311,664.2,91.25,14.15,3.68,4.97,0.0
20050131:1411,1961.7,234.88,8.84,3.14,4.28,0.0
20050131:1511,0.0,4.73,2.06,1.99,3.66,0.0
20050131:1611,0.0,0.0,0.0,0.47,3.45,0.0
20050131:1711,0.0,0.0,0.0,-0.61,3.38,0.0
20050131:1811,0.0,0.0,0.0,-1.36,3.31,0.0
20050131:1911,0.0,0.0,0.0,-1.44,3.45,0.0
20050131:2011,0.0,0.0,0.0,-1.45,3.86,0.0
20050131:2111,0.0,0.0,0.0,-1.28,4.14,0.0
20050131:2211,0.0,0.0,0.0,-1.32,3.93,0.0
20050131:2311,0.0,0.0,0.0,-1.43,3.93,0.0
20050201:0011,0.0,0.0,0.0,-1.44,3.93,0.0
20050201:0111,0.0,0.0,0.0,-1.33,3.93,0.0
20050201:0211,0.0,0.0,0.0,-1.3,3.93,0.0
20050201:0311,0.0,0.0,0.0,-1.25,3.72,0.0
20050201:0411,0.0,0.0,0.0,-1.16,3.45,0.0
20050201:0511,0.0,0.0,0.0,-1.34,3.1,0.0
20050201:0611,0.0,0.0,0.0,-1.73,3.1,0.0
20050201:0711,0.0,0.0,0.0,-1.39,3.66,0.0
20050201:0811,1785.7,211.58,9.55,-0.84,3.66,0.0
20050201:0911,3719.7,419.68,14.75,0.47,3.72,0.0
20050201:1011,1857.9,220.0,18.04,1.73,3.52,0.0
20050201:1111,408.2,61.49,19.12,2.51,4.83,0.0
20050201:1211,177.5,33.11,17.88,1.97,5.1,0.0
20050201:1311,214.4,37.84,14.43,1.9,4.62,0.0
20050201:1411,87.6,20.81,9.11,1.54,3.93,0.0
20050201:1511,0.0,3.78,2.33,0.98,3.38,0.0
20050201:1611,0.0,0.0,0.0,-0.33,3.17,0.0
20050201:1711,0.0,0.0,0.0,-0.94,3.1,0.0
20050201:1811,0.0,0.0,0.0,-1.46,3.03,0.0
20050201:1911,0.0,0.0,0.0,-1.68,2.9,0.0
20050201:2011,0.0,0.0,0.0,-1.98,2.97,0.0
20050201:2111,0.0,0.0,0.0,-2.01,3.03,0.0
20050201:2211,0.0,0.0,0.0,-2.02,3.1,0.0
20050201:2311,0.0,0.0,0.0,-1.91,3.1,0.0
20050202:0011,0.0,0.0,0.0,-1.86,3.1,0.0
20050202:0111,0.0,0.0,0.0,-1.99,3.03,0.0
20050202:0211,0.0,0.0,0.0,-2.2,2.97,0.0
20050202:0311,0.0,0.0,0.0,-2.37,2.97,0.0
20050202:0411,0.0,0.0,0.0,-2.46,2.97,0.0
20050202:0511,0.0,0.0,0.0,-2.41,2.97,0.0
20050202:0611,0.0,0.0,0.0,-2.37,2.9,0.0
20050202:0711,0.0,0.0,0.0,-1.94,3.1,0.0
20050202:0811,2358.3,273.54,9.79,-1.19,3.03,0.0
20050202:0911,2833.4,323.67,15.01,0.26,2.9,0.0
20050202:1011,2541.0,292.54,18.32,1.75,4.62,0.0
20050202:1111,647.0,88.92,19.41,2.14,4.34,0.0
20050202:1211,802.8,106.79,18.17,3.08,4.14,0.0
20050202:1311,1139.3,143.57,14.72,2.97,3.72,0.0
20050202:1411,87.0,20.81,9.39,2.65,3.38,0.0
20050202:1511,0.0,4.73,2.59,1.87,2.9,0.0
20050202:1611,0.0,0.0,0.0,1.03,2.62,0.0
20050202:1711,0.0,0.0,0.0,0.52,2.34,0.0
20050202:1811,0.0,0.0,0.0,0.26,2.21,0.0
20050202:1911,0.0,0.0,0.0,0.22,2.55,0.0
20050202:2011,0.0,0.0,0.0,0.22,2.28,0.0
20050202:2111,0.0,0.0,0.0,0.22,1.86,0.0
20050202:2211,0.0,0.0,0.0,0.23,1.45,0.0
20050202:2311,0.0,0.0,0.0,0.14,1.45,0.0
20050203:0011,0.0,0.0,0.0,-0.13,1.79,0.0
20050203:0111,0.0,0.0,0.0,-0.85,2.07,0.0
20050203:0211,0.0,0.0,0.0,-1.4,2.21,0.0
20050203:0311,0.0,0.0,0.0,-1.87,2.28,0.0
20050203:0411,0.0,0.0,0.0,-1.72,2.28,0.0
20050203:0511,0.0,0.0,0.0,-1.56,2.21,0.0
20050203:0611,0.0,0.0,0.0,-1.57,2.0,0.0
20050203:0711,0.0,0.0,0.0,-2.69,1.93,0.0
20050203:0811,2148.1,250.74,10.04,-2.13,1.66,0.0
20050203:0911,4361.7,493.67,15.28,-0.66,2.0,0.0
20050203:1011,5428.6,615.36,18.6,0.67,2.97,0.0
20050203:1111,2169.3,253.6,19.7,1.1,2.76,0.0
20050203:1211,291.4,47.3,18.46,1.15,2.34,0.0
20050203:1311,666.8,90.89,15.01,1.09,2.21,0.0
20050203:1411,44.6,14.19,9.67,0.8,2.21,0.0
20050203:1511,4.4,6.62,2.86,0.23,1.52,0.0
20050203:1611,0.0,0.0,0.0,-0.8,1.45,0.0
20050203:1711,0.0,0.0,0.0,-1.73,1.38,0.0
20050203:1811,0.0,0.0,0.0,-2.19,1.38,0.0
20050203:1911,0.0,0.0,0.0,-0.73,0.41,0.0
20050203:2011,0.0,0.0,0.0,-0.9,0.28,0.0
20050203:2111,0.0,0.0,0.0,-1.29,0.48,0.0
20050203:2211,0.0,0.0,0.0,-1.58,0.69,0.0
20050203:2311,0.0,0.0,0.0,-1.53,0.69,0.0
20050204:0011,0.0,0.0,0.0,-1.41,0.69,0.0
20050204:0111,0.0,0.0,0.0,-1.4,0.69,0.0
20050204:0211,0.0,0.0,0.0,-1.45,0.76,0.0
20050204:0311,0.0,0.0,0.0,-1.8,0.97,0.0
20050204:0411,0.0,0.0,0.0,-3.11,1.24,0.0
20050204:0511,0.0,0.0,0.0,-4.04,1.45,0.0
20050204:0611,0.0,0.0,0.0,-4.67,1.66,0.0
20050204:0711,0.0,0.0,0.0,-4.67,2.07,0.0
20050204:0811,437.2,63.41,10.3,-3.67,2.0,0.0
20050204:0911,472.0,68.11,15.55,-1.06,2.41,0.0
20050204:1011,201.0,35.95,18.89,0.37,2.9,0.0
20050204:1111,386.7,58.65,20.0,0.95,3.24,0.0
20050204:1211,330.7,52.03,18.76,1.16,3.45,0.0
20050204:1311,910.3,117.79,15.3,1.37,3.59,0.0
20050204:1411,3500.6,405.03,9.95,1.58,3.24,0.0
20050204:1511,923.6,126.69,3.13,0.98,2.9,0.0
20050204:1611,0.0,0.0,0.0,0.14,2.9,0.0
20050204:1711,0.0,0.0,0.0,-0.42,3.1,0.0
20050204:1811,0.0,0.0,0.0,-0.58,3.38,0.0
20050204:1911,0.0,0.0,0.0,-0.63,3.59,0.0
20050204:2011,0.0,0.0,0.0,-0.46,3.59,0.0
20050204:2111,0.0,0.0,0.0,-0.51,3.52,0.0
20050204:2211,0.0,0.0,0.0,-0.6,3.38,0.0
20050204:2311,0.0,0.0,0.0,-0.79,3.17,0.0
20050205:0011,0.0,0.0,0.0,-0.96,3.03,0.0
20050205:0111,0.0,0.0,0.0,-0.97,2.97,0.0
20050205:0211,0.0,0.0,0.0,-1.44,2.97,0.0
20050205:0311,0.0,0.0,0.0,-1.64,3.1,0.0
20050205:0411,0.0,0.0,0.0,-1.99,3.1,0.0
20050205:0511,0.0,0.0,0.0,-2.47,3.17,0.0
20050205:0611,0.0,0.0,0.0,-2.71,3.24,0.0
20050205:0711,0.0,0.0,0.0,-2.3,3.24,0.0
20050205:0811,533.1,74.54,10.56,-2.34,3.66,0.0
20050205:0911,895.8,114.38,15.83,-2.15,3.79,0.0
20050205:1011,724.4,96.23,19.18,-1.48,3.79,0.0
20050205:1111,1030.2,129.84,20.3,-1.02,3.86,0.0
20050205:1211,240.1,40.68,19.06,-0.69,4.0,0.0
20050205:1311,202.3,35.95,15.59,-0.76,4.07,0.0
20050205:1411,151.4,29.33,10.23,-1.32,3.93,0.0
20050205:1511,23.3,10.41,3.4,-2.21,3.38,0.0
20050205:1611,0.0,0.0,0.0,-3.44,3.38,0.0
20050205:1711,0.0,0.0,0.0,-4.12,3.59,0.0
20050205:1811,0.0,0.0,0.0,-4.38,3.72,0.0
20050205:1911,0.0,0.0,0.0,-5.0,4.21,0.0
20050205:2011,0.0,0.0,0.0,-5.22,4.14,0.0
20050205:2111,0.0,0.0,0.0,-5.28,4.14,0.0
20050205:2211,0.0,0.0,0.0,-5.31,4.14,0.0
20050205:2311,0.0,0.0,0.0,-5.51,4.0,0.0
20050206:0011,0.0,0.0,0.0,-5.7,3.72,0.0
20050206:0111,0.0,0.0,0.0,-6.02,3.52,0.0
20050206:0211,0.0,0.0,0.0,-6.32,3.52,0.0
20050206:0311,0.0,0.0,0.0,-6.59,3.52,0.0
20050206:0411,0.0,0.0,0.0,-6.84,3.45,0.0
20050206:0511,0.0,0.0,0.0,-7.05,3.45,0.0
20050206:0611,0.0,0.0,0.0,-7.21,3.45,0.0
20050206:0711,0.0,0.0,0.0,-7.3,3.52,0.0
20050206:0811,2371.5,267.39,10.83,-6.74,4.0,0.0
20050206:0911,4369.0,477.1,16.12,-5.66,4.21,0.0
20050206:1011,5427.7,596.69,19.48,-4.27,4.07,0.0
20050206:1111,5240.0,580.47,20.61,-2.91,3.93,0.0
20050206:1211,4850.5,540.25,19.37,-1.84,3.86,0.0
20050206:1311,4170.7,467.37,15.89,-1.29,3.72,0.0
20050206:1411,3149.8,359.79,10.52,-1.38,3.52,0.0
20050206:1511,1030.3,136.65,3.68,-2.27,3.17,0.0
20050206:1611,0.0,0.0,0.0,-3.59,3.38,0.0
20050206:1711,0.0,0.0,0.0,-4.32,3.66,0.0
20050206:1811,0.0,0.0,0.0,-4.76,3.79,0.0
20050206:1911,0.0,0.0,0.0,-4.99,4.21,0.0
