time,P,G(i),H_sun,T2m,WS10m,Int
20070427:2111,0.0,0.0,0.0,12.69,1.86,0.0
20070427:2211,0.0,0.0,0.0,11.57,1.52,0.0
20070427:2311,0.0,0.0,0.0,11.77,1.1,0.0
20070428:0011,0.0,0.0,0.0,11.99,0.9,0.0
20070428:0111,0.0,0.0,0.0,11.47,0.9,0.0
20070428:0211,0.0,0.0,0.0,10.36,1.1,0.0
20070428:0311,0.0,0.0,0.0,9.62,1.1,0.0
20070428:0411,140.2,28.96,5.34,9.3,1.1,0.0
20070428:0511,915.8,141.85,14.03,10.56,0.62,0.0
20070428:0611,2666.3,342.24,22.88,13.34,0.41,0.0
20070428:0711,4429.3,560.76,31.47,16.39,0.28,0.0
20070428:0811,5817.7,756.96,39.29,18.25,0.21,0.0
20070428:0911,6943.5,912.49,45.62,19.61,1.1,0.0
20070428:1011,7610.4,1003.13,49.54,20.48,1.86,0.0
20070428:1111,7086.2,922.97,50.24,21.01,2.28,0.0
20070428:1211,3752.5,475.59,47.52,21.23,2.41,0.0
20070428:1311,5190.4,657.29,42.04,21.28,2.69,0.0
20070428:1411,4598.5,575.53,34.71,20.71,3.31,0.0
20070428:1511,1536.8,201.93,26.36,19.51,4.34,0.0
20070428:1611,1411.1,196.47,17.56,17.49,5.31,0.0
20070428:1711,250.4,52.02,8.76,14.62,5.79,0.0
20070428:1811,0.0,0.0,0.0,12.02,5.31,0.0
20070428:1911,0.0,0.0,0.0,9.48,5.66,0.0
20070428:2011,0.0,0.0,0.0,8.08,5.17,0.0
20070428:2111,0.0,0.0,0.0,7.2,4.97,0.0
20070428:2211,0.0,0.0,0.0,6.35,4.97,0.0
20070428:2311,0.0,0.0,0.0,5.63,4.48,0.0
20070429:0011,0.0,0.0,0.0,4.79,4.21,0.0
20070429:0111,0.0,0.0,0.0,4.04,4.07,0.0
20070429:0211,0.0,0.0,0.0,3.38,4.0,0.0
20070429:0311,0.0,0.0,0.0,2.92,3.93,0.0
20070429:0411,138.7,28.06,5.61,2.69,3.79,0.0
20070429:0511,994.1,156.74,14.3,3.39,3.72,0.0
20070429:0611,3065.6,369.98,23.15,4.65,4.62,0.0
20070429:0711,5102.4,590.27,31.75,5.67,4.83,0.0
20070429:0811,6733.0,785.74,39.58,6.66,4.62,0.0
20070429:0911,7608.7,901.92,45.92,7.64,4.48,0.0
20070429:1011,8304.3,998.43,49.86,8.58,4.41,0.0
20070429:1111,8353.8,1012.15,50.55,9.61,4.28,0.0
20070429:1211,8122.3,981.16,47.81,9.89,4.28,0.0
20070429:1311,6846.1,816.62,42.3,10.08,4.28,0.0
20070429:1411,5676.4,671.38,34.96,9.88,4.21,0.0
20070429:1511,3802.6,457.06,26.59,9.67,4.14,0.0
20070429:1611,1720.9,237.97,17.78,9.13,4.07,0.0
20070429:1711,203.3,48.27,8.99,8.36,3.38,0.0
20070429:1811,0.0,0.0,0.0,7.34,2.14,0.0
20070429:1911,0.0,0.0,0.0,5.92,1.93,0.0
20070429:2011,0.0,0.0,0.0,4.94,1.93,0.0
20070429:2111,0.0,0.0,0.0,4.02,2.28,0.0
20070429:2211,0.0,0.0,0.0,3.32,2.14,0.0
20070429:2311,0.0,0.0,0.0,2.76,1.52,0.0
20070430:0011,0.0,0.0,0.0,2.45,1.45,0.0
20070430:0111,0.0,0.0,0.0,2.21,2.0,0.0
20070430:0211,0.0,0.0,0.0,2.23,2.41,0.0
20070430:0311,0.0,0.0,0.0,2.45,2.69,0.0
20070430:0411,15.4,9.05,5.88,2.86,2.83,0.0
20070430:0511,875.9,122.06,14.57,4.37,2.62,0.0
20070430:0611,2104.4,258.61,23.41,7.02,3.17,0.0
20070430:0711,4222.0,500.27,32.02,9.05,3.45,0.0
20070430:0811,6100.6,727.82,39.86,10.31,3.72,0.0
20070430:0911,6728.4,806.19,46.22,11.0,4.48,0.0
20070430:1011,2149.0,264.35,50.17,11.33,5.1,0.0
20070430:1111,7839.4,946.4,50.85,11.44,5.17,0.0
20070430:1211,8046.7,970.56,48.1,11.48,5.24,0.0
20070430:1311,7102.6,846.08,42.56,11.16,5.31,0.0
20070430:1411,5521.0,650.89,35.19,10.45,5.17,0.0
20070430:1511,3542.5,423.98,26.81,9.47,5.03,0.0
20070430:1611,1764.9,243.03,18.01,8.26,4.9,0.0
20070430:1711,227.6,51.07,9.21,6.97,4.34,0.0
20070430:1811,0.0,0.0,0.0,5.76,3.45,0.0
20070430:1911,0.0,0.0,0.0,4.2,3.31,0.0
20070430:2011,0.0,0.0,0.0,3.21,2.97,0.0
20070430:2111,0.0,0.0,0.0,2.52,2.55,0.0
20070430:2211,0.0,0.0,0.0,1.98,2.0,0.0
20070430:2311,0.0,0.0,0.0,1.4,1.45,0.0
20070501:0011,0.0,0.0,0.0,0.68,1.31,0.0
20070501:0111,0.0,0.0,0.0,0.16,1.38,0.0
20070501:0211,0.0,0.0,0.0,-0.19,1.38,0.0
20070501:0311,0.0,0.0,0.0,-0.65,1.52,0.0
20070501:0411,182.9,33.49,6.15,-0.95,1.59,0.0
20070501:0511,929.5,128.59,14.83,0.93,1.17,0.0
20070501:0611,1578.7,195.47,23.68,3.72,1.45,0.0
20070501:0711,3093.3,364.47,32.29,4.57,2.0,0.0
20070501:0811,5796.3,684.95,40.14,6.08,2.28,0.0
20070501:0911,4911.4,581.11,46.52,7.43,2.69,0.0
20070501:1011,6868.7,823.03,50.47,7.76,3.03,0.0
20070501:1111,2712.8,325.88,51.15,8.1,3.24,0.0
20070501:1211,4145.5,490.91,48.38,8.5,3.45,0.0
20070501:1311,1943.9,239.05,42.81,8.81,3.45,0.0
20070501:1411,1516.4,190.79,35.43,8.99,3.45,0.0
20070501:1511,1822.8,225.86,27.04,9.07,3.38,0.0
20070501:1611,910.9,123.12,18.23,8.73,3.1,0.0
20070501:1711,335.0,55.34,9.44,8.25,2.69,0.0
20070501:1811,0.0,0.0,0.0,7.53,2.0,0.0
20070501:1911,0.0,0.0,0.0,6.71,1.17,0.0
20070501:2011,0.0,0.0,0.0,6.0,1.24,0.0
20070501:2111,0.0,0.0,0.0,5.52,1.38,0.0
20070501:2211,0.0,0.0,0.0,5.21,1.52,0.0
20070501:2311,0.0,0.0,0.0,5.04,1.45,0.0
20070502:0011,0.0,0.0,0.0,4.84,1.45,0.0
20070502:0111,0.0,0.0,0.0,4.54,1.52,0.0
20070502:0211,0.0,0.0,0.0,4.28,1.66,0.0
20070502:0311,0.0,0.0,0.0,4.37,1.59,0.0
20070502:0411,177.9,33.49,6.41,4.38,1.45,0.0
20070502:0511,1028.0,159.95,15.08,5.3,1.24,0.0
20070502:0611,2390.9,294.63,23.93,6.74,1.17,0.0
20070502:0711,3627.4,433.66,32.55,8.06,1.59,0.0
20070502:0811,5379.3,651.16,40.42,9.75,1.52,0.0
20070502:0911,6781.2,843.62,46.81,11.34,1.45,0.0
20070502:1011,7369.9,931.88,50.77,12.79,1.59,0.0
20070502:1111,4947.3,609.82,51.45,14.29,2.07,0.0
20070502:1211,3633.0,446.57,48.65,15.08,2.69,0.0
20070502:1311,3903.0,478.67,43.07,15.15,2.62,0.0
20070502:1411,3774.4,462.33,35.66,15.39,2.83,0.0
20070502:1511,2931.5,365.41,27.26,15.55,2.76,0.0
20070502:1611,1609.2,225.68,18.45,15.21,2.41,0.0
20070502:1711,332.6,61.78,9.66,14.4,2.0,0.0
20070502:1811,0.0,0.0,0.0,13.0,2.07,0.0
20070502:1911,0.0,0.0,0.0,10.8,2.21,0.0
20070502:2011,0.0,0.0,0.0,9.17,1.86,0.0
20070502:2111,0.0,0.0,0.0,7.6,1.79,0.0
20070502:2211,0.0,0.0,0.0,6.5,2.21,0.0
20070502:2311,0.0,0.0,0.0,5.86,2.41,0.0
20070503:0011,0.0,0.0,0.0,5.51,2.48,0.0
20070503:0111,0.0,0.0,0.0,5.07,2.48,0.0
20070503:0211,0.0,0.0,0.0,4.73,2.41,0.0
20070503:0311,0.0,0.0,0.0,4.29,2.34,0.0
20070503:0411,205.9,37.11,6.66,4.28,2.28,0.0
20070503:0511,1062.5,163.02,15.33,4.95,2.34,0.0
20070503:0611,3016.8,367.53,24.18,6.13,2.97,0.0
20070503:0711,4943.3,583.79,32.81,7.93,3.03,0.0
20070503:0811,6439.3,768.02,40.69,9.44,3.38,0.0
20070503:0911,7493.5,909.76,47.09,10.79,3.52,0.0
20070503:1011,8087.2,998.37,51.07,11.94,3.38,0.0
20070503:1111,8171.6,1018.11,51.74,12.87,3.17,0.0
20070503:1211,7528.6,935.11,48.93,13.53,2.97,0.0
20070503:1311,6625.1,816.95,43.32,13.97,2.69,0.0
20070503:1411,5253.3,641.93,35.89,14.15,2.48,0.0
20070503:1511,3648.1,451.32,27.48,14.09,2.48,0.0
20070503:1611,1683.8,235.94,18.66,13.68,2.62,0.0
20070503:1711,267.7,57.51,9.88,12.89,2.62,0.0
20070503:1811,0.0,0.0,0.0,11.31,2.62,0.0
20070503:1911,0.0,0.0,0.0,9.5,2.62,0.0
20070503:2011,0.0,0.0,0.0,8.16,2.55,0.0
20070503:2111,0.0,0.0,0.0,7.13,2.48,0.0
20070503:2211,0.0,0.0,0.0,6.33,2.55,0.0
20070503:2311,0.0,0.0,0.0,5.65,2.55,0.0
20070504:0011,0.0,0.0,0.0,4.99,2.41,0.0
20070504:0111,0.0,0.0,0.0,4.35,2.28,0.0
20070504:0211,0.0,0.0,0.0,3.73,2.14,0.0
20070504:0311,0.0,0.0,0.0,3.06,1.93,0.0
20070504:0411,200.5,36.2,6.92,2.63,1.72,0.0
20070504:0511,1081.7,165.8,15.58,4.35,1.17,0.0
20070504:0611,3001.8,372.14,24.43,7.49,0.97,0.0
20070504:0711,4811.5,586.2,33.06,9.93,0.83,0.0
20070504:0811,6154.9,770.21,40.95,12.11,0.69,0.0
20070504:0911,7186.0,917.89,47.37,13.6,1.03,0.0
20070504:1011,7700.1,999.14,51.36,14.85,1.17,0.0
20070504:1111,7800.7,1018.81,52.03,15.89,1.24,0.0
20070504:1211,7251.6,943.28,49.2,16.69,1.1,0.0
20070504:1311,6431.4,823.86,43.56,17.25,1.17,0.0
20070504:1411,5178.4,651.38,36.12,17.56,1.38,0.0
20070504:1511,3558.4,450.23,27.7,17.59,1.66,0.0
20070504:1611,1672.1,238.33,18.88,17.23,2.0,0.0
20070504:1711,277.6,59.75,10.1,16.38,1.93,0.0
20070504:1811,0.0,0.0,0.0,14.55,2.0,0.0
20070504:1911,0.0,0.0,0.0,12.48,2.48,0.0
20070504:2011,0.0,0.0,0.0,11.01,2.48,0.0
20070504:2111,0.0,0.0,0.0,9.87,2.48,0.0
20070504:2211,0.0,0.0,0.0,9.0,2.55,0.0
20070504:2311,0.0,0.0,0.0,8.34,2.69,0.0
20070505:0011,0.0,0.0,0.0,7.8,2.76,0.0
20070505:0111,0.0,0.0,0.0,7.28,2.69,0.0
20070505:0211,0.0,0.0,0.0,6.74,2.55,0.0
20070505:0311,0.0,0.0,0.0,6.17,2.41,0.0
20070505:0411,211.1,38.01,7.16,5.89,2.28,0.0
20070505:0511,1093.6,167.78,15.82,7.31,1.86,0.0
20070505:0611,2974.8,370.65,24.67,10.23,2.0,0.0
20070505:0711,4829.5,588.55,33.31,12.98,2.14,0.0
20070505:0811,6222.0,771.39,41.21,15.21,2.34,0.0
20070505:0911,7288.8,918.78,47.65,16.74,2.83,0.0
20070505:1011,7944.4,1013.41,51.65,17.69,3.1,0.0
20070505:1111,7986.0,1020.75,52.31,18.39,3.31,0.0
20070505:1211,7245.8,918.28,49.46,18.9,3.38,0.0
20070505:1311,5442.1,678.74,43.81,19.23,3.38,0.0
20070505:1411,4669.2,579.8,36.35,19.33,3.45,0.0
20070505:1511,3545.1,446.87,27.91,19.17,3.38,0.0
20070505:1611,1597.2,224.56,19.09,18.78,3.24,0.0
20070505:1711,291.8,61.82,10.32,17.96,2.83,0.0
20070505:1811,0.0,0.0,0.0,16.52,2.83,0.0
20070505:1911,0.0,0.0,0.0,14.75,3.1,0.0
20070505:2011,0.0,0.0,0.0,13.49,3.31,0.0
20070505:2111,0.0,0.0,0.0,12.33,3.17,0.0
20070505:2211,0.0,0.0,0.0,11.26,3.03,0.0
20070505:2311,0.0,0.0,0.0,10.36,2.9,0.0
20070506:0011,0.0,0.0,0.0,9.58,2.76,0.0
20070506:0111,0.0,0.0,0.0,8.92,2.76,0.0
20070506:0211,0.0,0.0,0.0,8.33,2.69,0.0
20070506:0311,0.0,0.0,0.0,7.78,2.62,0.0
20070506:0411,230.4,40.73,7.4,7.47,2.41,0.0
20070506:0511,1104.3,168.89,16.06,8.68,2.21,0.0
20070506:0611,2995.6,373.25,24.91,11.03,2.55,0.0
20070506:0711,4766.0,583.39,33.55,13.67,2.0,0.0
20070506:0811,6116.6,763.69,41.46,16.04,2.07,0.0
20070506:0911,7103.2,903.12,47.92,17.6,2.41,0.0
20070506:1011,7321.7,941.94,51.93,18.51,2.34,0.0
20070506:1111,6277.4,801.09,52.59,19.21,2.28,0.0
20070506:1211,7130.9,919.4,49.73,19.69,2.34,0.0
20070506:1311,6182.2,787.31,44.05,19.94,2.28,0.0
20070506:1411,4121.9,519.07,36.57,19.99,2.0,0.0
20070506:1511,3614.9,461.74,28.13,19.8,1.79,0.0
20070506:1611,1676.8,240.82,19.3,19.49,1.72,0.0
20070506:1711,291.0,62.87,10.53,18.68,1.86,0.0
20070506:1811,0.0,0.0,0.0,17.06,2.21,0.0
20070506:1911,0.0,0.0,0.0,15.52,2.62,0.0
20070506:2011,0.0,0.0,0.0,14.01,2.97,0.0
20070506:2111,0.0,0.0,0.0,13.07,3.31,0.0
20070506:2211,0.0,0.0,0.0,12.35,3.52,0.0
20070506:2311,0.0,0.0,0.0,11.78,3.59,0.0
20070507:0011,0.0,0.0,0.0,11.33,3.79,0.0
20070507:0111,0.0,0.0,0.0,11.05,3.72,0.0
20070507:0211,0.0,0.0,0.0,10.91,3.31,0.0
20070507:0311,0.0,0.0,0.0,10.56,2.55,0.0
20070507:0411,2.6,6.34,7.64,10.47,2.14,0.0
20070507:0511,121.8,26.49,16.29,10.34,0.97,0.0
20070507:0611,831.4,114.46,25.14,11.49,0.83,0.0
20070507:0711,1092.9,144.73,33.78,11.96,2.62,0.0
20070507:0811,939.5,126.76,41.71,11.93,3.52,0.0
20070507:0911,1324.5,171.22,48.18,12.58,5.31,0.0
20070507:1011,1183.5,155.14,52.21,12.7,5.1,0.0
20070507:1111,2029.2,252.99,52.87,13.21,4.76,0.0
20070507:1211,1815.9,228.93,49.99,13.63,4.55,0.0
20070507:1311,1031.1,138.11,44.28,13.5,4.48,0.0
20070507:1411,670.3,95.54,36.79,12.57,3.52,0.0
20070507:1511,970.5,130.55,28.34,12.06,2.83,0.0
20070507:1611,937.5,127.6,19.51,11.8,2.83,0.0
20070507:1711,148.0,30.27,10.74,11.52,2.9,0.0
20070507:1811,0.0,0.0,0.0,11.06,2.48,0.0
20070507:1911,0.0,0.0,0.0,10.83,2.14,0.0
20070507:2011,0.0,0.0,0.0,10.5,1.59,0.0
20070507:2111,0.0,0.0,0.0,10.03,1.24,0.0
20070507:2211,0.0,0.0,0.0,9.73,1.1,0.0
20070507:2311,0.0,0.0,0.0,9.59,0.97,0.0
20070508:0011,0.0,0.0,0.0,9.55,1.52,0.0
20070508:0111,0.0,0.0,0.0,9.41,2.28,0.0
20070508:0211,0.0,0.0,0.0,9.1,2.97,0.0
20070508:0311,0.0,0.0,0.0,8.81,3.66,0.0
20070508:0411,222.2,39.82,7.87,8.57,3.38,0.0
20070508:0511,827.2,114.33,16.51,8.51,4.14,0.0
20070508:0611,2510.8,307.79,25.36,9.28,4.21,0.0
20070508:0711,3277.1,391.17,34.02,10.69,5.03,0.0
20070508:0811,3456.5,414.36,41.95,11.96,4.97,0.0
20070508:0911,3211.7,388.58,48.44,13.11,5.24,0.0
20070508:1011,4102.5,495.19,52.48,14.21,5.38,0.0
20070508:1111,831.7,115.41,53.14,14.86,5.45,0.0
20070508:1211,6135.2,734.99,50.24,13.49,6.07,0.0
20070508:1311,1983.7,246.46,44.52,12.57,5.72,0.0
20070508:1411,935.4,126.76,37.01,13.3,5.38,0.0
20070508:1511,1261.3,164.26,28.54,13.09,5.66,0.0
20070508:1611,195.4,36.89,19.71,12.95,5.59,0.0
20070508:1711,444.8,73.6,10.95,10.54,4.76,0.0
20070508:1811,0.0,2.72,2.63,9.96,3.72,0.0
20070508:1911,0.0,0.0,0.0,9.74,3.79,0.0
20070508:2011,0.0,0.0,0.0,9.06,3.72,0.0
20070508:2111,0.0,0.0,0.0,8.5,3.72,0.0
20070508:2211,0.0,0.0,0.0,8.21,4.0,0.0
20070508:2311,0.0,0.0,0.0,8.21,4.07,0.0
20070509:0011,0.0,0.0,0.0,8.02,3.93,0.0
20070509:0111,0.0,0.0,0.0,7.91,4.48,0.0
20070509:0211,0.0,0.0,0.0,7.93,5.72,0.0
20070509:0311,0.0,0.0,0.0,7.77,6.07,0.0
20070509:0411,273.7,46.16,8.09,7.38,6.07,0.0
20070509:0511,492.8,72.84,16.73,7.75,5.17,0.0
20070509:0611,940.5,124.93,25.58,8.57,5.17,0.0
20070509:0711,1448.7,183.05,34.24,9.59,5.38,0.0
20070509:0811,2189.3,267.39,42.19,10.66,6.14,0.0
20070509:0911,822.5,112.57,48.69,11.36,6.97,0.0
20070509:1011,2014.8,248.25,52.75,11.35,7.31,0.0
20070509:1111,1553.6,195.82,53.41,11.19,7.45,0.0
20070509:1211,4166.8,493.79,50.49,11.57,6.97,0.0
20070509:1311,985.0,131.49,44.75,11.7,6.83,0.0
20070509:1411,754.5,105.0,37.22,12.11,7.03,0.0
20070509:1511,1117.3,146.77,28.75,12.03,7.72,0.0
20070509:1611,1622.2,215.54,19.92,11.97,7.24,0.0
20070509:1711,427.9,74.29,11.16,11.43,6.14,0.0
20070509:1811,18.8,9.96,2.85,10.55,5.45,0.0
20070509:1911,0.0,0.0,0.0,9.43,4.69,0.0
20070509:2011,0.0,0.0,0.0,8.69,4.34,0.0
20070509:2111,0.0,0.0,0.0,8.07,4.0,0.0
20070509:2211,0.0,0.0,0.0,7.51,3.66,0.0
20070509:2311,0.0,0.0,0.0,6.94,3.24,0.0
20070510:0011,0.0,0.0,0.0,6.47,2.83,0.0
20070510:0111,0.0,0.0,0.0,6.23,2.69,0.0
20070510:0211,0.0,0.0,0.0,6.11,2.62,0.0
20070510:0311,0.0,0.0,0.0,6.03,2.41,0.0
20070510:0411,238.9,41.63,8.31,6.31,2.21,0.0
20070510:0511,405.9,62.43,16.95,7.14,2.07,0.0
20070510:0611,635.0,89.87,25.8,8.28,2.62,0.0
20070510:0711,1258.6,161.76,34.46,8.7,2.28,0.0
20070510:0811,1658.4,207.49,42.42,9.12,2.55,0.0
20070510:0911,1082.3,141.9,48.94,9.58,3.45,0.0
20070510:1011,1215.8,157.03,53.01,9.91,4.9,0.0
20070510:1111,1072.8,140.95,53.67,10.07,4.28,0.0
20070510:1211,1538.2,194.87,50.74,11.22,4.34,0.0
20070510:1311,3233.6,390.65,44.98,12.96,5.1,0.0
20070510:1411,1905.4,239.35,37.43,14.51,5.72,0.0
20070510:1511,1108.7,147.71,28.95,14.91,6.34,0.0
20070510:1611,1715.8,232.65,20.12,14.57,6.34,0.0
20070510:1711,447.6,71.03,11.36,14.23,5.24,0.0
20070510:1811,9.9,8.15,3.06,13.49,4.28,0.0
20070510:1911,0.0,0.0,0.0,11.89,3.72,0.0
20070510:2011,0.0,0.0,0.0,11.3,3.52,0.0
20070510:2111,0.0,0.0,0.0,11.1,3.38,0.0
20070510:2211,0.0,0.0,0.0,10.68,3.03,0.0
20070510:2311,0.0,0.0,0.0,10.35,2.83,0.0
20070511:0011,0.0,0.0,0.0,10.31,2.62,0.0
20070511:0111,0.0,0.0,0.0,10.26,2.55,0.0
20070511:0211,0.0,0.0,0.0,10.36,2.9,0.0
20070511:0311,0.0,0.0,0.0,10.3,3.31,0.0
20070511:0411,10.2,8.15,8.53,10.31,3.38,0.0
20070511:0511,102.1,23.65,17.16,10.67,3.17,0.0
20070511:0611,729.9,102.17,26.0,11.48,3.17,0.0
20070511:0711,753.6,105.0,34.67,11.68,3.31,0.0
20070511:0811,513.2,76.62,42.65,11.97,3.1,0.0
20070511:0911,645.1,92.71,49.18,12.98,3.59,0.0
20070511:1011,4955.9,604.83,53.26,14.92,3.72,0.0
20070511:1111,666.6,96.49,53.93,16.13,3.72,0.0
20070511:1211,648.7,93.65,50.98,14.68,5.45,0.0
20070511:1311,869.4,119.19,45.2,13.6,5.66,0.0
20070511:1411,698.7,99.33,37.64,13.96,5.31,0.0
20070511:1511,1058.3,142.02,29.15,15.08,5.79,0.0
20070511:1611,180.0,35.0,20.32,14.47,6.28,0.0
20070511:1711,230.9,41.62,11.57,13.16,6.07,0.0
20070511:1811,32.8,12.67,3.27,12.32,5.93,0.0
20070511:1911,0.0,0.0,0.0,11.3,6.76,0.0
20070511:2011,0.0,0.0,0.0,10.11,7.86,0.0
20070511:2111,0.0,0.0,0.0,9.24,7.38,0.0
20070511:2211,0.0,0.0,0.0,8.79,6.55,0.0
20070511:2311,0.0,0.0,0.0,8.42,6.14,0.0
20070512:0011,0.0,0.0,0.0,8.22,6.0,0.0
20070512:0111,0.0,0.0,0.0,7.99,5.72,0.0
20070512:0211,0.0,0.0,0.0,7.62,5.17,0.0
20070512:0311,0.0,0.0,0.0,7.09,4.48,0.0
20070512:0411,61.4,17.2,8.74,6.72,3.79,0.0
20070512:0511,328.8,52.97,17.36,7.03,3.45,0.0
20070512:0611,951.2,125.86,26.21,7.77,4.14,0.0
20070512:0711,2168.8,263.86,34.88,8.83,4.07,0.0
20070512:0811,4241.8,502.62,42.87,9.79,4.07,0.0
20070512:0911,4332.8,518.14,49.42,11.03,3.79,0.0
20070512:1011,3879.8,468.49,53.51,12.21,3.52,0.0
20070512:1111,3944.0,479.07,54.18,13.09,3.17,0.0
20070512:1211,2319.2,288.02,51.22,13.31,2.9,0.0
20070512:1311,924.8,125.82,45.42,13.31,3.31,0.0
20070512:1411,1703.7,215.81,37.84,13.0,3.24,0.0
20070512:1511,1896.8,237.8,29.35,12.24,2.83,0.0
20070512:1611,1434.7,190.13,20.51,12.27,2.28,0.0
20070512:1711,467.7,73.04,11.77,12.03,1.86,0.0
20070512:1811,54.1,16.29,3.48,11.36,2.28,0.0
20070512:1911,0.0,0.0,0.0,10.21,2.76,0.0
20070512:2011,0.0,0.0,0.0,9.62,2.69,0.0
20070512:2111,0.0,0.0,0.0,9.37,2.69,0.0
20070512:2211,0.0,0.0,0.0,9.42,3.1,0.0
20070512:2311,0.0,0.0,0.0,9.47,3.38,0.0
20070513:0011,0.0,0.0,0.0,9.51,3.52,0.0
20070513:0111,0.0,0.0,0.0,9.44,3.52,0.0
20070513:0211,0.0,0.0,0.0,9.04,3.31,0.0
20070513:0311,0.0,0.0,0.0,8.7,3.03,0.0
20070513:0411,271.6,46.16,8.94,8.61,2.9,0.0
20070513:0511,1141.8,158.1,17.56,9.68,2.55,0.0
20070513:0611,2987.3,369.62,26.41,11.3,3.17,0.0
20070513:0711,4098.1,493.21,35.09,13.21,4.21,0.0
20070513:0811,4784.8,576.83,43.08,14.53,4.83,0.0
20070513:0911,2912.4,358.74,49.65,15.75,4.9,0.0
20070513:1011,4062.7,497.41,53.76,16.72,4.9,0.0
20070513:1111,5049.0,619.68,54.43,17.6,5.03,0.0
20070513:1211,5272.3,648.5,51.45,17.78,4.69,0.0
20070513:1311,3945.4,486.41,45.63,18.16,4.41,0.0
20070513:1411,2690.3,337.26,38.05,18.26,3.52,0.0
20070513:1511,2843.6,360.0,29.54,18.5,2.28,0.0
20070513:1611,1539.5,211.5,20.7,18.3,1.24,0.0
20070513:1711,420.1,67.69,11.96,17.91,1.79,0.0
20070513:1811,0.0,3.62,3.68,16.66,2.62,0.0
20070513:1911,0.0,0.0,0.0,15.52,2.62,0.0
20070513:2011,0.0,0.0,0.0,14.91,3.03,0.0
20070513:2111,0.0,0.0,0.0,14.49,3.31,0.0
20070513:2211,0.0,0.0,0.0,14.23,3.59,0.0
20070513:2311,0.0,0.0,0.0,13.95,4.21,0.0
20070514:0011,0.0,0.0,0.0,13.81,4.55,0.0
20070514:0111,0.0,0.0,0.0,13.39,4.62,0.0
20070514:0211,0.0,0.0,0.0,13.05,4.34,0.0
20070514:0311,0.0,0.0,0.0,12.72,3.93,0.0
20070514:0411,9.9,8.15,9.14,12.8,3.86,0.0
20070514:0511,1212.5,176.75,17.75,13.78,4.14,0.0
20070514:0611,2015.9,255.94,26.6,15.09,3.31,0.0
20070514:0711,4555.1,560.12,35.28,16.95,3.38,0.0
20070514:0811,6325.6,786.12,43.29,18.94,4.07,0.0
20070514:0911,7055.7,888.27,49.87,20.21,4.41,0.0
20070514:1011,7868.5,1010.58,54.0,20.91,3.86,0.0
20070514:1111,7854.9,1016.74,54.67,21.63,3.59,0.0
20070514:1211,6755.1,862.23,51.68,22.34,4.0,0.0
20070514:1311,2634.1,336.95,45.85,22.75,4.41,0.0
20070514:1411,3614.1,454.51,38.24,22.35,4.48,0.0
20070514:1511,2525.6,322.51,29.73,21.06,4.14,0.0
20070514:1611,715.9,103.91,20.89,19.22,2.97,0.0
20070514:1711,476.4,76.09,12.16,18.1,1.72,0.0
20070514:1811,0.0,2.72,3.88,17.13,1.59,0.0
20070514:1911,0.0,0.0,0.0,16.33,1.66,0.0
20070514:2011,0.0,0.0,0.0,15.5,1.79,0.0
20070514:2111,0.0,0.0,0.0,14.71,2.14,0.0
20070514:2211,0.0,0.0,0.0,13.98,2.07,0.0
20070514:2311,0.0,0.0,0.0,13.46,1.79,0.0
20070515:0011,0.0,0.0,0.0,13.19,1.66,0.0
20070515:0111,0.0,0.0,0.0,13.16,3.24,0.0
20070515:0211,0.0,0.0,0.0,12.81,5.03,0.0
20070515:0311,0.0,0.0,0.0,12.26,3.86,0.0
20070515:0411,32.9,12.67,9.33,11.87,3.24,0.0
20070515:0511,127.4,27.43,17.94,12.07,3.03,0.0
20070515:0611,335.4,54.87,26.78,12.29,4.21,0.0
20070515:0711,529.3,78.52,35.47,11.98,4.0,0.0
20070515:0811,1577.2,200.55,43.49,12.31,3.59,0.0
20070515:0911,456.7,70.0,50.09,12.75,3.17,0.0
20070515:1011,1063.5,141.9,54.23,13.1,3.1,0.0
20070515:1111,3779.0,461.96,54.91,14.27,3.17,0.0
20070515:1211,1031.9,139.06,51.91,14.61,3.31,0.0
20070515:1311,3034.1,371.68,46.06,14.46,3.93,0.0
20070515:1411,2687.0,329.39,38.44,13.68,4.07,0.0
20070515:1511,3069.6,374.75,29.92,12.67,3.79,0.0
20070515:1611,1018.4,136.74,21.08,11.9,3.72,0.0
20070515:1711,247.6,43.52,12.35,11.18,3.59,0.0
20070515:1811,0.0,4.53,4.08,10.54,3.17,0.0
20070515:1911,0.0,0.0,0.0,9.4,2.21,0.0
20070515:2011,0.0,0.0,0.0,8.87,2.07,0.0
20070515:2111,0.0,0.0,0.0,8.48,1.79,0.0
20070515:2211,0.0,0.0,0.0,8.16,1.66,0.0
20070515:2311,0.0,0.0,0.0,7.78,1.79,0.0
20070516:0011,0.0,0.0,0.0,7.38,1.86,0.0
20070516:0111,0.0,0.0,0.0,7.01,1.93,0.0
20070516:0211,0.0,0.0,0.0,6.91,2.07,0.0
20070516:0311,0.0,0.0,0.0,6.59,2.14,0.0
20070516:0411,369.5,57.92,9.52,6.66,2.07,0.0
20070516:0511,1290.0,187.35,18.12,7.98,1.86,0.0
20070516:0611,2765.4,340.56,26.96,9.71,2.21,0.0
20070516:0711,4935.0,590.66,35.66,10.96,3.17,0.0
20070516:0811,4842.3,581.47,43.69,11.65,3.24,0.0
